#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
2707,07/23/2023 15:34:50,30.20,,,,,,
2708,07/23/2023 15:44:50,29.94,,,,,,
2709,07/23/2023 15:54:50,29.77,,,,,,
2710,07/23/2023 16:04:50,29.90,,,,,,
2711,07/23/2023 16:14:50,29.98,,,,,,
2712,07/23/2023 16:24:50,29.94,,,,,,
2713,07/23/2023 16:34:50,29.94,,,,,,
2714,07/23/2023 16:44:50,29.94,,,,,,
2715,07/23/2023 16:54:50,29.94,,,,,,
2716,07/23/2023 17:04:50,29.94,,,,,,
2717,07/23/2023 17:14:50,29.86,,,,,,
2718,07/23/2023 17:24:50,29.77,,,,,,
2719,07/23/2023 17:34:50,29.77,,,,,,
2720,07/23/2023 17:44:50,29.77,,,,,,
2721,07/23/2023 17:54:50,29.81,,,,,,
2722,07/23/2023 18:04:50,29.81,,,,,,
2723,07/23/2023 18:14:50,29.86,,,,,,
2724,07/23/2023 18:24:50,29.77,,,,,,
2725,07/23/2023 18:34:50,29.73,,,,,,
2726,07/23/2023 18:44:50,29.73,,,,,,
2727,07/23/2023 18:54:50,29.68,,,,,,
2728,07/23/2023 19:04:50,29.68,,,,,,
2729,07/23/2023 19:14:50,29.64,,,,,,
2730,07/23/2023 19:24:50,29.64,,,,,,
2731,07/23/2023 19:34:50,29.68,,,,,,
2732,07/23/2023 19:44:50,29.68,,,,,,
2733,07/23/2023 19:54:50,29.68,,,,,,
2734,07/23/2023 20:04:50,29.68,,,,,,
2735,07/23/2023 20:14:50,29.73,,,,,,
2736,07/23/2023 20:24:50,29.73,,,,,,
2737,07/23/2023 20:34:50,29.68,,,,,,
2738,07/23/2023 20:44:50,29.73,,,,,,
2739,07/23/2023 20:54:50,29.73,,,,,,
2740,07/23/2023 21:04:50,29.68,,,,,,
2741,07/23/2023 21:14:50,29.73,,,,,,
2742,07/23/2023 21:24:50,29.73,,,,,,
2743,07/23/2023 21:34:50,29.73,,,,,,
2744,07/23/2023 21:44:50,29.77,,,,,,
2745,07/23/2023 21:54:50,29.77,,,,,,
2746,07/23/2023 22:04:50,29.81,,,,,,
2747,07/23/2023 22:14:50,29.77,,,,,,
2748,07/23/2023 22:24:50,29.73,,,,,,
2749,07/23/2023 22:34:50,29.73,,,,,,
2750,07/23/2023 22:44:50,29.77,,,,,,
2751,07/23/2023 22:54:50,29.73,,,,,,
2752,07/23/2023 23:04:50,29.73,,,,,,
2753,07/23/2023 23:14:50,29.73,,,,,,
2754,07/23/2023 23:24:50,29.68,,,,,,
2755,07/23/2023 23:34:50,29.64,,,,,,
2756,07/23/2023 23:44:50,29.60,,,,,,
2757,07/23/2023 23:54:50,29.51,,,,,,
2758,07/24/2023 00:04:50,29.56,,,,,,
2759,07/24/2023 00:14:50,29.60,,,,,,
2760,07/24/2023 00:24:50,29.56,,,,,,
2761,07/24/2023 00:34:50,29.60,,,,,,
2762,07/24/2023 00:44:50,29.60,,,,,,
2763,07/24/2023 00:54:50,29.64,,,,,,
2764,07/24/2023 01:04:50,29.64,,,,,,
2765,07/24/2023 01:14:50,29.68,,,,,,
2766,07/24/2023 01:24:50,29.60,,,,,,
2767,07/24/2023 01:34:50,29.64,,,,,,
2768,07/24/2023 01:44:50,29.60,,,,,,
2769,07/24/2023 01:54:50,29.60,,,,,,
2770,07/24/2023 02:04:50,29.60,,,,,,
2771,07/24/2023 02:14:50,29.60,,,,,,
2772,07/24/2023 02:24:50,29.51,,,,,,
2773,07/24/2023 02:34:50,29.51,,,,,,
2774,07/24/2023 02:44:50,29.56,,,,,,
2775,07/24/2023 02:54:50,29.56,,,,,,
2776,07/24/2023 03:04:50,29.51,,,,,,
2777,07/24/2023 03:14:50,29.56,,,,,,
2778,07/24/2023 03:24:50,29.56,,,,,,
2779,07/24/2023 03:34:50,29.56,,,,,,
2780,07/24/2023 03:44:50,29.60,,,,,,
2781,07/24/2023 03:54:50,29.56,,,,,,
2782,07/24/2023 04:04:50,29.51,,,,,,
2783,07/24/2023 04:14:50,29.56,,,,,,
2784,07/24/2023 04:24:50,29.56,,,,,,
2785,07/24/2023 04:34:50,29.51,,,,,,
2786,07/24/2023 04:44:50,29.56,,,,,,
2787,07/24/2023 04:54:50,29.51,,,,,,
2788,07/24/2023 05:04:50,29.51,,,,,,
2789,07/24/2023 05:14:50,29.51,,,,,,
2790,07/24/2023 05:24:50,29.51,,,,,,
2791,07/24/2023 05:34:50,29.51,,,,,,
2792,07/24/2023 05:44:50,29.51,,,,,,
2793,07/24/2023 05:54:50,29.56,,,,,,
2794,07/24/2023 06:04:50,29.56,,,,,,
2795,07/24/2023 06:14:50,29.56,,,,,,
2796,07/24/2023 06:24:50,29.51,,,,,,
2797,07/24/2023 06:34:50,29.51,,,,,,
2798,07/24/2023 06:44:50,29.47,,,,,,
2799,07/24/2023 06:54:50,29.56,,,,,,
2800,07/24/2023 07:04:50,29.56,,,,,,
2801,07/24/2023 07:14:50,29.60,,,,,,
2802,07/24/2023 07:24:50,29.60,,,,,,
2803,07/24/2023 07:34:50,29.51,,,,,,
2804,07/24/2023 07:44:50,29.56,,,,,,
2805,07/24/2023 07:54:50,29.64,,,,,,
2806,07/24/2023 08:04:50,29.68,,,,,,
2807,07/24/2023 08:14:50,29.60,,,,,,
2808,07/24/2023 08:24:50,29.77,,,,,,
2809,07/24/2023 08:34:50,29.73,,,,,,
2810,07/24/2023 08:44:50,29.81,,,,,,
2811,07/24/2023 08:54:50,29.68,,,,,,
2812,07/24/2023 09:04:50,29.68,,,,,,
2813,07/24/2023 09:14:50,29.77,,,,,,
2814,07/24/2023 09:24:50,29.98,,,,,,
2815,07/24/2023 09:34:50,30.03,,,,,,
2816,07/24/2023 09:44:50,30.11,,,,,,
2817,07/24/2023 09:54:50,30.03,,,,,,
2818,07/24/2023 10:04:50,29.73,,,,,,
2819,07/24/2023 10:14:50,29.90,,,,,,
2820,07/24/2023 10:24:50,30.07,,,,,,
2821,07/24/2023 10:34:50,30.11,,,,,,
2822,07/24/2023 10:44:50,30.03,,,,,,
2823,07/24/2023 10:54:50,30.03,,,,,,
2824,07/24/2023 11:04:50,30.28,,,,,,
2825,07/24/2023 11:14:50,29.98,,,,,,
2826,07/24/2023 11:24:50,29.90,,,,,,
2827,07/24/2023 11:34:50,30.20,,,,,,
2828,07/24/2023 11:44:50,30.16,,,,,,
2829,07/24/2023 11:54:50,29.90,,,,,,
2830,07/24/2023 12:04:50,30.03,,,,,,
2831,07/24/2023 12:14:50,30.16,,,,,,
2832,07/24/2023 12:24:50,30.16,,,,,,
2833,07/24/2023 12:34:50,29.73,,,,,,
2834,07/24/2023 12:44:50,30.03,,,,,,
2835,07/24/2023 12:54:50,30.07,,,,,,
2836,07/24/2023 13:04:50,30.20,,,,,,
2837,07/24/2023 13:14:50,29.86,,,,,,
2838,07/24/2023 13:24:50,30.03,,,,,,
2839,07/24/2023 13:34:50,30.11,,,,,,
2840,07/24/2023 13:44:50,30.07,,,,,,
2841,07/24/2023 13:54:50,29.81,,,,,,
2842,07/24/2023 14:04:50,29.94,,,,,,
2843,07/24/2023 14:14:50,30.20,,,,,,
2844,07/24/2023 14:24:50,30.07,,,,,,
2845,07/24/2023 14:34:50,29.73,,,,,,
2846,07/24/2023 14:44:50,29.86,,,,,,
2847,07/24/2023 14:54:50,29.98,,,,,,
2848,07/24/2023 15:04:50,29.98,,,,,,
2849,07/24/2023 15:14:50,29.64,,,,,,
2850,07/24/2023 15:24:50,29.77,,,,,,
2851,07/24/2023 15:34:50,29.86,,,,,,
2852,07/24/2023 15:44:50,29.90,,,,,,
2853,07/24/2023 15:54:50,30.11,,,,,,
2854,07/24/2023 16:04:50,29.94,,,,,,
2855,07/24/2023 16:14:50,29.68,,,,,,
2856,07/24/2023 16:24:50,29.86,,,,,,
2857,07/24/2023 16:34:50,29.98,,,,,,
2858,07/24/2023 16:44:50,29.98,,,,,,
2859,07/24/2023 16:54:50,29.98,,,,,,
2860,07/24/2023 17:04:50,29.56,,,,,,
2861,07/24/2023 17:14:50,29.56,,,,,,
2862,07/24/2023 17:24:50,29.64,,,,,,
2863,07/24/2023 17:34:50,29.77,,,,,,
2864,07/24/2023 17:44:50,29.81,,,,,,
2865,07/24/2023 17:54:50,29.81,,,,,,
2866,07/24/2023 18:04:50,29.86,,,,,,
2867,07/24/2023 18:14:50,29.90,,,,,,
2868,07/24/2023 18:24:50,29.47,,,,,,
2869,07/24/2023 18:34:50,29.60,,,,,,
2870,07/24/2023 18:44:50,29.68,,,,,,
2871,07/24/2023 18:54:50,29.77,,,,,,
2872,07/24/2023 19:04:50,29.86,,,,,,
2873,07/24/2023 19:14:50,29.47,,,,,,
2874,07/24/2023 19:24:50,29.60,,,,,,
2875,07/24/2023 19:34:50,29.77,,,,,,
2876,07/24/2023 19:44:50,29.86,,,,,,
2877,07/24/2023 19:54:50,29.56,,,,,,
2878,07/24/2023 20:04:50,29.60,,,,,,
2879,07/24/2023 20:14:50,29.73,,,,,,
2880,07/24/2023 20:24:50,29.81,,,,,,
2881,07/24/2023 20:34:50,29.68,,,,,,
2882,07/24/2023 20:44:50,29.47,,,,,,
2883,07/24/2023 20:54:50,29.64,,,,,,
2884,07/24/2023 21:04:50,29.81,,,,,,
2885,07/24/2023 21:14:50,29.81,,,,,,
2886,07/24/2023 21:24:50,29.47,,,,,,
2887,07/24/2023 21:34:50,29.60,,,,,,
2888,07/24/2023 21:44:50,29.77,,,,,,
2889,07/24/2023 21:54:50,29.90,,,,,,
2890,07/24/2023 22:04:50,29.73,,,,,,
2891,07/24/2023 22:14:50,29.47,,,,,,
2892,07/24/2023 22:24:50,29.60,,,,,,
2893,07/24/2023 22:34:50,29.73,,,,,,
2894,07/24/2023 22:44:50,29.90,,,,,,
2895,07/24/2023 22:54:50,29.56,,,,,,
2896,07/24/2023 23:04:50,29.60,,,,,,
2897,07/24/2023 23:14:50,29.73,,,,,,
2898,07/24/2023 23:24:50,29.86,,,,,,
2899,07/24/2023 23:34:50,29.77,,,,,,
2900,07/24/2023 23:44:50,29.47,,,,,,
2901,07/24/2023 23:54:50,29.60,,,,,,
2902,07/25/2023 00:04:50,29.73,,,,,,
2903,07/25/2023 00:14:50,29.86,,,,,,
2904,07/25/2023 00:24:50,29.68,,,,,,
2905,07/25/2023 00:34:50,29.47,,,,,,
2906,07/25/2023 00:44:50,29.64,,,,,,
2907,07/25/2023 00:54:50,29.77,,,,,,
2908,07/25/2023 01:04:50,29.90,,,,,,
2909,07/25/2023 01:14:50,29.56,,,,,,
2910,07/25/2023 01:24:50,29.47,,,,,,
2911,07/25/2023 01:34:50,29.64,,,,,,
2912,07/25/2023 01:44:50,29.73,,,,,,
2913,07/25/2023 01:54:50,29.81,,,,,,
2914,07/25/2023 02:04:50,29.86,,,,,,
2915,07/25/2023 02:14:50,29.51,,,,,,
2916,07/25/2023 02:24:50,29.51,,,,,,
2917,07/25/2023 02:34:50,29.60,,,,,,
2918,07/25/2023 02:44:50,29.73,,,,,,
2919,07/25/2023 02:54:50,29.81,,,,,,
2920,07/25/2023 03:04:50,29.81,,,,,,
2921,07/25/2023 03:14:50,29.47,,,,,,
2922,07/25/2023 03:24:50,29.56,,,,,,
2923,07/25/2023 03:34:50,29.68,,,,,,
2924,07/25/2023 03:44:50,29.81,,,,,,
2925,07/25/2023 03:54:50,29.86,,,,,,
2926,07/25/2023 04:04:50,29.51,,,,,,
2927,07/25/2023 04:14:50,29.51,,,,,,
2928,07/25/2023 04:24:50,29.64,,,,,,
2929,07/25/2023 04:34:50,29.81,,,,,,
2930,07/25/2023 04:44:50,29.86,,,,,,
2931,07/25/2023 04:54:50,29.51,,,,,,
2932,07/25/2023 05:04:50,29.56,,,,,,
2933,07/25/2023 05:14:50,29.68,,,,,,
2934,07/25/2023 05:24:50,29.81,,,,,,
2935,07/25/2023 05:34:50,29.81,,,,,,
2936,07/25/2023 05:44:50,29.43,,,,,,
2937,07/25/2023 05:54:50,29.60,,,,,,
2938,07/25/2023 06:04:50,29.73,,,,,,
2939,07/25/2023 06:14:50,29.81,,,,,,
2940,07/25/2023 06:24:50,29.56,,,,,,
2941,07/25/2023 06:34:50,29.56,,,,,,
2942,07/25/2023 06:44:50,29.73,,,,,,
2943,07/25/2023 06:54:50,29.77,,,,,,
2944,07/25/2023 07:04:50,29.73,,,,,,
2945,07/25/2023 07:14:50,29.51,,,,,,
2946,07/25/2023 07:24:50,29.64,,,,,,
2947,07/25/2023 07:34:50,29.86,,,,,,
2948,07/25/2023 07:44:50,29.90,,,,,,
2949,07/25/2023 07:54:50,29.56,,,,,,
2950,07/25/2023 08:04:50,29.77,,,,,,
2951,07/25/2023 08:14:50,29.98,,,,,,
2952,07/25/2023 08:24:50,29.73,,,,,,
2953,07/25/2023 08:34:50,29.73,,,,,,
2954,07/25/2023 08:44:50,29.90,,,,,,
2955,07/25/2023 08:47:53,,,,Logged,,,
2956,07/25/2023 08:47:54,,,,,Logged,,
2957,07/25/2023 08:47:55,,,,,,Logged,Logged
