#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Host Connected,Chan 1 Alarm Cleared,Button Down,Button Up,End of File
2165,06/27/2023 14:18:45,28.95,,,,,,
2166,06/27/2023 14:28:45,29.00,,,,,,
2167,06/27/2023 14:38:45,29.00,,,,,,
2168,06/27/2023 14:48:45,29.00,,,,,,
2169,06/27/2023 14:58:45,28.95,,,,,,
2170,06/27/2023 15:08:45,29.00,,,,,,
2171,06/27/2023 15:18:45,29.00,,,,,,
2172,06/27/2023 15:28:45,29.00,,,,,,
2173,06/27/2023 15:38:45,29.00,,,,,,
2174,06/27/2023 15:48:45,29.30,,,,,,
2175,06/27/2023 15:58:45,29.00,,,,,,
2176,06/27/2023 16:08:45,29.00,,,,,,
2177,06/27/2023 16:18:45,28.95,,,,,,
2178,06/27/2023 16:28:45,28.95,,,,,,
2179,06/27/2023 16:38:45,28.91,,,,,,
2180,06/27/2023 16:48:45,28.83,,,,,,
2181,06/27/2023 16:58:45,28.78,,,,,,
2182,06/27/2023 17:08:45,28.74,,,,,,
2183,06/27/2023 17:18:45,28.74,,,,,,
2184,06/27/2023 17:28:45,28.74,,,,,,
2185,06/27/2023 17:38:45,28.70,,,,,,
2186,06/27/2023 17:48:45,28.61,,,,,,
2187,06/27/2023 17:58:45,28.57,,,,,,
2188,06/27/2023 18:08:45,28.57,,,,,,
2189,06/27/2023 18:18:45,28.53,,,,,,
2190,06/27/2023 18:28:45,28.53,,,,,,
2191,06/27/2023 18:38:45,28.48,,,,,,
2192,06/27/2023 18:48:45,28.48,,,,,,
2193,06/27/2023 18:58:45,28.48,,,,,,
2194,06/27/2023 19:08:45,28.40,,,,,,
2195,06/27/2023 19:18:45,28.40,,,,,,
2196,06/27/2023 19:28:45,28.44,,,,,,
2197,06/27/2023 19:38:45,28.44,,,,,,
2198,06/27/2023 19:48:45,28.48,,,,,,
2199,06/27/2023 19:58:45,28.48,,,,,,
2200,06/27/2023 20:08:45,28.48,,,,,,
2201,06/27/2023 20:18:45,28.53,,,,,,
2202,06/27/2023 20:28:45,28.53,,,,,,
2203,06/27/2023 20:38:45,28.48,,,,,,
2204,06/27/2023 20:48:45,28.48,,,,,,
2205,06/27/2023 20:58:45,28.53,,,,,,
2206,06/27/2023 21:08:45,28.48,,,,,,
2207,06/27/2023 21:18:45,28.53,,,,,,
2208,06/27/2023 21:28:45,28.48,,,,,,
2209,06/27/2023 21:38:45,28.48,,,,,,
2210,06/27/2023 21:48:45,28.48,,,,,,
2211,06/27/2023 21:58:45,28.48,,,,,,
2212,06/27/2023 22:08:45,28.48,,,,,,
2213,06/27/2023 22:18:45,28.48,,,,,,
2214,06/27/2023 22:28:45,28.48,,,,,,
2215,06/27/2023 22:38:45,28.48,,,,,,
2216,06/27/2023 22:48:45,28.57,,,,,,
2217,06/27/2023 22:58:45,28.53,,,,,,
2218,06/27/2023 23:08:45,28.48,,,,,,
2219,06/27/2023 23:18:45,28.48,,,,,,
2220,06/27/2023 23:28:45,28.48,,,,,,
2221,06/27/2023 23:38:45,28.53,,,,,,
2222,06/27/2023 23:48:45,28.53,,,,,,
2223,06/27/2023 23:58:45,28.53,,,,,,
2224,06/28/2023 00:08:45,28.53,,,,,,
2225,06/28/2023 00:18:45,28.44,,,,,,
2226,06/28/2023 00:28:45,28.48,,,,,,
2227,06/28/2023 00:38:45,28.48,,,,,,
2228,06/28/2023 00:48:45,28.48,,,,,,
2229,06/28/2023 00:58:45,28.48,,,,,,
2230,06/28/2023 01:08:45,28.44,,,,,,
2231,06/28/2023 01:18:45,28.48,,,,,,
2232,06/28/2023 01:28:45,28.48,,,,,,
2233,06/28/2023 01:38:45,28.48,,,,,,
2234,06/28/2023 01:48:45,28.48,,,,,,
2235,06/28/2023 01:58:45,28.53,,,,,,
2236,06/28/2023 02:08:45,28.48,,,,,,
2237,06/28/2023 02:18:45,28.48,,,,,,
2238,06/28/2023 02:28:45,28.53,,,,,,
2239,06/28/2023 02:38:45,28.53,,,,,,
2240,06/28/2023 02:48:45,28.48,,,,,,
2241,06/28/2023 02:58:45,28.48,,,,,,
2242,06/28/2023 03:08:45,28.57,,,,,,
2243,06/28/2023 03:18:45,28.53,,,,,,
2244,06/28/2023 03:28:45,28.48,,,,,,
2245,06/28/2023 03:38:45,28.48,,,,,,
2246,06/28/2023 03:48:45,28.57,,,,,,
2247,06/28/2023 03:58:45,28.44,,,,,,
2248,06/28/2023 04:08:45,28.44,,,,,,
2249,06/28/2023 04:18:45,28.40,,,,,,
2250,06/28/2023 04:28:45,28.40,,,,,,
2251,06/28/2023 04:38:45,28.40,,,,,,
2252,06/28/2023 04:48:45,28.44,,,,,,
2253,06/28/2023 04:58:45,28.44,,,,,,
2254,06/28/2023 05:08:45,28.40,,,,,,
2255,06/28/2023 05:18:45,28.40,,,,,,
2256,06/28/2023 05:28:45,28.40,,,,,,
2257,06/28/2023 05:38:45,28.35,,,,,,
2258,06/28/2023 05:48:45,28.35,,,,,,
2259,06/28/2023 05:58:45,28.40,,,,,,
2260,06/28/2023 06:08:45,28.40,,,,,,
2261,06/28/2023 06:18:45,28.35,,,,,,
2262,06/28/2023 06:28:45,28.31,,,,,,
2263,06/28/2023 06:38:45,28.31,,,,,,
2264,06/28/2023 06:48:45,28.31,,,,,,
2265,06/28/2023 06:58:45,28.35,,,,,,
2266,06/28/2023 07:08:45,28.35,,,,,,
2267,06/28/2023 07:18:45,28.35,,,,,,
2268,06/28/2023 07:28:45,28.40,,,,,,
2269,06/28/2023 07:38:45,28.35,,,,,,
2270,06/28/2023 07:48:45,28.44,,,,,,
2271,06/28/2023 07:58:45,28.44,,,,,,
2272,06/28/2023 08:08:45,28.48,,,,,,
2273,06/28/2023 08:18:45,28.53,,,,,,
2274,06/28/2023 08:28:45,28.57,,,,,,
2275,06/28/2023 08:38:45,28.53,,,,,,
2276,06/28/2023 08:48:45,28.57,,,,,,
2277,06/28/2023 08:58:45,28.65,,,,,,
2278,06/28/2023 09:08:45,28.74,,,,,,
2279,06/28/2023 09:18:45,28.74,,,,,,
2280,06/28/2023 09:28:45,28.83,,,,,,
2281,06/28/2023 09:38:45,28.87,,,,,,
2282,06/28/2023 09:48:45,28.95,,,,,,
2283,06/28/2023 09:58:45,28.95,,,,,,
2284,06/28/2023 10:08:45,28.95,,,,,,
2285,06/28/2023 10:18:45,29.00,,,,,,
2286,06/28/2023 10:28:45,29.08,,,,,,
2287,06/28/2023 10:38:45,29.08,,,,,,
2288,06/28/2023 10:48:45,29.13,,,,,,
2289,06/28/2023 10:58:45,29.17,,,,,,
2290,06/28/2023 11:08:45,29.13,,,,,,
2291,06/28/2023 11:18:45,29.17,,,,,,
2292,06/28/2023 11:28:45,29.17,,,,,,
2293,06/28/2023 11:38:45,29.21,,,,,,
2294,06/28/2023 11:48:45,29.17,,,,,,
2295,06/28/2023 11:58:45,29.26,,,,,,
2296,06/28/2023 12:08:45,29.26,,,,,,
2297,06/28/2023 12:18:45,29.30,,,,,,
2298,06/28/2023 12:28:45,29.30,,,,,,
2299,06/28/2023 12:38:45,29.26,,,,,,
2300,06/28/2023 12:48:45,29.26,,,,,,
2301,06/28/2023 12:58:45,29.26,,,,,,
2302,06/28/2023 13:08:45,29.30,,,,,,
2303,06/28/2023 13:18:45,29.08,,,,,,
2304,06/28/2023 13:28:45,28.95,,,,,,
2305,06/28/2023 13:38:45,28.87,,,,,,
2306,06/28/2023 13:48:45,28.74,,,,,,
2307,06/28/2023 13:58:45,28.78,,,,,,
2308,06/28/2023 14:08:45,28.78,,,,,,
2309,06/28/2023 14:18:45,28.78,,,,,,
2310,06/28/2023 14:28:45,28.83,,,,,,
2311,06/28/2023 14:38:45,28.83,,,,,,
2312,06/28/2023 14:48:45,28.87,,,,,,
2313,06/28/2023 14:58:45,28.91,,,,,,
2314,06/28/2023 15:08:45,28.91,,,,,,
2315,06/28/2023 15:18:45,28.95,,,,,,
2316,06/28/2023 15:28:45,29.00,,,,,,
2317,06/28/2023 15:38:45,29.04,,,,,,
2318,06/28/2023 15:48:45,29.21,,,,,,
2319,06/28/2023 15:58:45,29.08,,,,,,
2320,06/28/2023 16:08:45,29.08,,,,,,
2321,06/28/2023 16:18:45,29.04,,,,,,
2322,06/28/2023 16:28:45,29.00,,,,,,
2323,06/28/2023 16:38:45,29.00,,,,,,
2324,06/28/2023 16:48:45,29.00,,,,,,
2325,06/28/2023 16:58:45,28.95,,,,,,
2326,06/28/2023 17:08:45,28.91,,,,,,
2327,06/28/2023 17:18:45,28.91,,,,,,
2328,06/28/2023 17:28:45,28.83,,,,,,
2329,06/28/2023 17:38:45,28.83,,,,,,
2330,06/28/2023 17:48:45,28.78,,,,,,
2331,06/28/2023 17:58:45,28.83,,,,,,
2332,06/28/2023 18:08:45,28.74,,,,,,
2333,06/28/2023 18:18:45,28.74,,,,,,
2334,06/28/2023 18:28:45,28.74,,,,,,
2335,06/28/2023 18:38:45,28.74,,,,,,
2336,06/28/2023 18:48:45,28.74,,,,,,
2337,06/28/2023 18:58:45,28.70,,,,,,
2338,06/28/2023 19:08:45,28.65,,,,,,
2339,06/28/2023 19:18:45,28.61,,,,,,
2340,06/28/2023 19:28:45,28.65,,,,,,
2341,06/28/2023 19:38:45,28.57,,,,,,
2342,06/28/2023 19:48:45,28.65,,,,,,
2343,06/28/2023 19:58:45,28.61,,,,,,
2344,06/28/2023 20:08:45,28.57,,,,,,
2345,06/28/2023 20:18:45,28.53,,,,,,
2346,06/28/2023 20:28:45,28.57,,,,,,
2347,06/28/2023 20:38:45,28.53,,,,,,
2348,06/28/2023 20:48:45,28.57,,,,,,
2349,06/28/2023 20:58:45,28.61,,,,,,
2350,06/28/2023 21:08:45,28.61,,,,,,
2351,06/28/2023 21:18:45,28.65,,,,,,
2352,06/28/2023 21:28:45,28.65,,,,,,
2353,06/28/2023 21:38:45,28.70,,,,,,
2354,06/28/2023 21:48:45,28.65,,,,,,
2355,06/28/2023 21:58:45,28.61,,,,,,
2356,06/28/2023 22:08:45,28.70,,,,,,
2357,06/28/2023 22:18:45,28.65,,,,,,
2358,06/28/2023 22:28:45,28.70,,,,,,
2359,06/28/2023 22:38:45,28.65,,,,,,
2360,06/28/2023 22:48:45,28.65,,,,,,
2361,06/28/2023 22:58:45,28.65,,,,,,
2362,06/28/2023 23:08:45,28.65,,,,,,
2363,06/28/2023 23:18:45,28.61,,,,,,
2364,06/28/2023 23:28:45,28.70,,,,,,
2365,06/28/2023 23:38:45,28.61,,,,,,
2366,06/28/2023 23:48:45,28.61,,,,,,
2367,06/28/2023 23:58:45,28.61,,,,,,
2368,06/29/2023 00:08:45,28.61,,,,,,
2369,06/29/2023 00:18:45,28.61,,,,,,
2370,06/29/2023 00:28:45,28.65,,,,,,
2371,06/29/2023 00:38:45,28.61,,,,,,
2372,06/29/2023 00:48:45,28.61,,,,,,
2373,06/29/2023 00:58:45,28.65,,,,,,
2374,06/29/2023 01:08:45,28.70,,,,,,
2375,06/29/2023 01:18:45,28.65,,,,,,
2376,06/29/2023 01:28:45,28.65,,,,,,
2377,06/29/2023 01:38:45,28.65,,,,,,
2378,06/29/2023 01:48:45,28.65,,,,,,
2379,06/29/2023 01:58:45,28.61,,,,,,
2380,06/29/2023 02:08:45,28.65,,,,,,
2381,06/29/2023 02:18:45,28.65,,,,,,
2382,06/29/2023 02:28:45,28.65,,,,,,
2383,06/29/2023 02:38:45,28.61,,,,,,
2384,06/29/2023 02:48:45,28.61,,,,,,
2385,06/29/2023 02:58:45,28.61,,,,,,
2386,06/29/2023 03:08:45,28.65,,,,,,
2387,06/29/2023 03:18:45,28.61,,,,,,
2388,06/29/2023 03:28:45,28.61,,,,,,
2389,06/29/2023 03:38:45,28.61,,,,,,
2390,06/29/2023 03:48:45,28.65,,,,,,
2391,06/29/2023 03:58:45,28.61,,,,,,
2392,06/29/2023 04:08:45,28.57,,,,,,
2393,06/29/2023 04:18:45,28.57,,,,,,
2394,06/29/2023 04:28:45,28.61,,,,,,
2395,06/29/2023 04:38:45,28.61,,,,,,
2396,06/29/2023 04:48:45,28.61,,,,,,
2397,06/29/2023 04:58:45,28.61,,,,,,
2398,06/29/2023 05:08:45,28.57,,,,,,
2399,06/29/2023 05:18:45,28.61,,,,,,
2400,06/29/2023 05:28:45,28.57,,,,,,
2401,06/29/2023 05:38:45,28.61,,,,,,
2402,06/29/2023 05:48:45,28.53,,,,,,
2403,06/29/2023 05:58:45,28.53,,,,,,
2404,06/29/2023 06:08:45,28.48,,,,,,
2405,06/29/2023 06:18:45,28.53,,,,,,
2406,06/29/2023 06:28:45,28.57,,,,,,
2407,06/29/2023 06:38:45,28.57,,,,,,
2408,06/29/2023 06:48:45,28.57,,,,,,
2409,06/29/2023 06:58:45,28.61,,,,,,
2410,06/29/2023 07:08:45,28.53,,,,,,
2411,06/29/2023 07:18:45,28.57,,,,,,
2412,06/29/2023 07:28:45,28.61,,,,,,
2413,06/29/2023 07:38:45,28.61,,,,,,
2414,06/29/2023 07:48:45,28.70,,,,,,
2415,06/29/2023 07:58:45,28.70,,,,,,
2416,06/29/2023 08:08:45,28.70,,,,,,
2417,06/29/2023 08:18:45,28.78,,,,,,
2418,06/29/2023 08:28:45,28.74,,,,,,
2419,06/29/2023 08:38:45,28.83,,,,,,
2420,06/29/2023 08:48:45,28.91,,,,,,
2421,06/29/2023 08:58:45,29.00,,,,,,
2422,06/29/2023 09:08:45,29.04,,,,,,
2423,06/29/2023 09:18:45,29.13,,,,,,
2424,06/29/2023 09:28:45,29.17,,,,,,
2425,06/29/2023 09:38:45,29.17,,,,,,
2426,06/29/2023 09:48:45,29.21,,,,,,
2427,06/29/2023 09:58:45,29.34,,,,,,
2428,06/29/2023 10:08:45,29.34,,,,,,
2429,06/29/2023 10:18:45,29.34,,,,,,
2430,06/29/2023 10:28:45,29.38,,,,,,
2431,06/29/2023 10:38:45,29.47,,,,,,
2432,06/29/2023 10:48:45,29.47,,,,,,
2433,06/29/2023 10:58:45,29.56,,,,,,
2434,06/29/2023 11:08:45,29.60,,,,,,
2435,06/29/2023 11:18:45,29.68,,,,,,
2436,06/29/2023 11:28:45,29.64,,,,,,
2437,06/29/2023 11:38:45,29.64,,,,,,
2438,06/29/2023 11:48:45,29.64,,,,,,
2439,06/29/2023 11:58:45,29.77,,,,,,
2440,06/29/2023 12:08:45,29.77,,,,,,
2441,06/29/2023 12:18:45,29.73,,,,,,
2442,06/29/2023 12:28:45,29.77,,,,,,
2443,06/29/2023 12:38:45,29.77,,,,,,
2444,06/29/2023 12:48:45,29.73,,,,,,
2445,06/29/2023 12:58:45,29.77,,,,,,
2446,06/29/2023 13:08:45,29.68,,,,,,
2447,06/29/2023 13:18:45,29.77,,,,,,
2448,06/29/2023 13:28:45,29.73,,,,,,
2449,06/29/2023 13:38:45,29.73,,,,,,
2450,06/29/2023 13:48:45,29.68,,,,,,
2451,06/29/2023 13:58:45,29.73,,,,,,
2452,06/29/2023 14:08:45,29.81,,,,,,
2453,06/29/2023 14:18:45,29.56,,,,,,
2454,06/29/2023 14:28:45,29.26,,,,,,
2455,06/29/2023 14:38:45,29.47,,,,,,
2456,06/29/2023 14:48:45,29.64,,,,,,
2457,06/29/2023 14:58:45,29.64,,,,,,
2458,06/29/2023 15:08:45,29.64,,,,,,
2459,06/29/2023 15:18:45,29.77,,,,,,
2460,06/29/2023 15:28:45,29.86,,,,,,
2461,06/29/2023 15:38:45,29.73,,,,,,
2462,06/29/2023 15:48:45,29.98,,,,,,
2463,06/29/2023 15:58:45,29.51,,,,,,
2464,06/29/2023 16:08:45,29.43,,,,,,
2465,06/29/2023 16:18:45,29.51,,,,,,
2466,06/29/2023 16:28:45,29.56,,,,,,
2467,06/29/2023 16:38:45,29.60,,,,,,
2468,06/29/2023 16:48:45,29.60,,,,,,
2469,06/29/2023 16:58:45,29.56,,,,,,
2470,06/29/2023 17:08:45,29.56,,,,,,
2471,06/29/2023 17:18:45,29.60,,,,,,
2472,06/29/2023 17:28:45,29.60,,,,,,
2473,06/29/2023 17:38:45,29.60,,,,,,
2474,06/29/2023 17:48:45,29.60,,,,,,
2475,06/29/2023 17:58:45,29.60,,,,,,
2476,06/29/2023 18:08:45,29.64,,,,,,
2477,06/29/2023 18:18:45,29.60,,,,,,
2478,06/29/2023 18:28:45,29.60,,,,,,
2479,06/29/2023 18:38:45,29.60,,,,,,
2480,06/29/2023 18:48:45,29.56,,,,,,
2481,06/29/2023 18:58:45,29.60,,,,,,
2482,06/29/2023 19:08:45,29.60,,,,,,
2483,06/29/2023 19:18:45,29.60,,,,,,
2484,06/29/2023 19:28:45,29.56,,,,,,
2485,06/29/2023 19:38:45,29.47,,,,,,
2486,06/29/2023 19:48:45,29.43,,,,,,
2487,06/29/2023 19:58:45,29.43,,,,,,
2488,06/29/2023 20:08:45,29.38,,,,,,
2489,06/29/2023 20:18:45,29.38,,,,,,
2490,06/29/2023 20:28:45,29.34,,,,,,
2491,06/29/2023 20:38:45,29.30,,,,,,
2492,06/29/2023 20:48:45,29.30,,,,,,
2493,06/29/2023 20:58:45,29.30,,,,,,
2494,06/29/2023 21:08:45,29.30,,,,,,
2495,06/29/2023 21:18:45,29.34,,,,,,
2496,06/29/2023 21:28:45,29.26,,,,,,
2497,06/29/2023 21:38:45,29.21,,,,,,
2498,06/29/2023 21:48:45,29.21,,,,,,
2499,06/29/2023 21:58:45,29.26,,,,,,
2500,06/29/2023 22:08:45,29.26,,,,,,
2501,06/29/2023 22:18:45,29.21,,,,,,
2502,06/29/2023 22:28:45,29.21,,,,,,
2503,06/29/2023 22:38:45,29.21,,,,,,
2504,06/29/2023 22:48:45,29.21,,,,,,
2505,06/29/2023 22:58:45,29.21,,,,,,
2506,06/29/2023 23:08:45,29.21,,,,,,
2507,06/29/2023 23:18:45,29.21,,,,,,
2508,06/29/2023 23:28:45,29.21,,,,,,
2509,06/29/2023 23:38:45,29.26,,,,,,
2510,06/29/2023 23:48:45,29.30,,,,,,
2511,06/29/2023 23:58:45,29.34,,,,,,
2512,06/30/2023 00:08:45,29.34,,,,,,
2513,06/30/2023 00:18:45,29.34,,,,,,
2514,06/30/2023 00:28:45,29.43,,,,,,
2515,06/30/2023 00:38:45,29.38,,,,,,
2516,06/30/2023 00:48:45,29.38,,,,,,
2517,06/30/2023 00:58:45,29.43,,,,,,
2518,06/30/2023 01:08:45,29.30,,,,,,
2519,06/30/2023 01:18:45,29.26,,,,,,
2520,06/30/2023 01:28:45,29.34,,,,,,
2521,06/30/2023 01:38:45,29.34,,,,,,
2522,06/30/2023 01:48:45,29.30,,,,,,
2523,06/30/2023 01:58:45,29.34,,,,,,
2524,06/30/2023 02:08:45,29.34,,,,,,
2525,06/30/2023 02:18:45,29.30,,,,,,
2526,06/30/2023 02:28:45,29.30,,,,,,
2527,06/30/2023 02:38:45,29.34,,,,,,
2528,06/30/2023 02:48:45,29.38,,,,,,
2529,06/30/2023 02:58:45,29.38,,,,,,
2530,06/30/2023 03:08:45,29.38,,,,,,
2531,06/30/2023 03:18:45,29.34,,,,,,
2532,06/30/2023 03:28:45,29.34,,,,,,
2533,06/30/2023 03:38:45,29.34,,,,,,
2534,06/30/2023 03:48:45,29.34,,,,,,
2535,06/30/2023 03:58:45,29.30,,,,,,
2536,06/30/2023 04:08:45,29.34,,,,,,
2537,06/30/2023 04:18:45,29.43,,,,,,
2538,06/30/2023 04:28:45,29.38,,,,,,
2539,06/30/2023 04:38:45,29.34,,,,,,
2540,06/30/2023 04:48:45,29.38,,,,,,
2541,06/30/2023 04:58:45,29.38,,,,,,
2542,06/30/2023 05:08:45,29.34,,,,,,
2543,06/30/2023 05:18:45,29.43,,,,,,
2544,06/30/2023 05:28:45,29.43,,,,,,
2545,06/30/2023 05:38:45,29.43,,,,,,
2546,06/30/2023 05:48:45,29.38,,,,,,
2547,06/30/2023 05:58:45,29.38,,,,,,
2548,06/30/2023 06:08:45,29.38,,,,,,
2549,06/30/2023 06:18:45,29.38,,,,,,
2550,06/30/2023 06:28:45,29.38,,,,,,
2551,06/30/2023 06:38:45,29.43,,,,,,
2552,06/30/2023 06:48:45,29.38,,,,,,
2553,06/30/2023 06:58:45,29.38,,,,,,
2554,06/30/2023 07:08:45,29.43,,,,,,
2555,06/30/2023 07:18:45,29.43,,,,,,
2556,06/30/2023 07:28:45,29.43,,,,,,
2557,06/30/2023 07:38:45,29.56,,,,,,
2558,06/30/2023 07:48:45,29.64,,,,,,
2559,06/30/2023 07:58:45,29.68,,,,,,
2560,06/30/2023 08:08:45,29.68,,,,,,
2561,06/30/2023 08:18:45,29.77,,,,,,
2562,06/30/2023 08:28:45,29.73,,,,,,
2563,06/30/2023 08:38:45,29.77,,,,,,
2564,06/30/2023 08:48:45,29.68,,,,,,
2565,06/30/2023 08:58:45,29.77,,,,,,
2566,06/30/2023 09:08:45,29.81,,,,,,
2567,06/30/2023 09:18:45,29.60,,,,,,
2568,06/30/2023 09:28:45,29.51,,,,,,
2569,06/30/2023 09:38:45,29.38,,,,,,
2570,06/30/2023 09:48:45,29.64,,,,,,
2571,06/30/2023 09:58:45,29.98,,,,,,
2572,06/30/2023 10:08:45,29.77,,,,,,
2573,06/30/2023 10:18:45,29.60,,,,,,
2574,06/30/2023 10:28:45,29.56,,,,,,
2575,06/30/2023 10:38:45,29.51,,,,,,
2576,06/30/2023 10:48:45,29.43,,,,,,
2577,06/30/2023 10:58:45,29.43,,,,,,
2578,06/30/2023 11:08:45,29.90,,,,,,
2579,06/30/2023 11:18:45,29.73,,,,,,
2580,06/30/2023 11:28:45,29.68,,,,,,
2581,06/30/2023 11:38:45,29.60,,,,,,
2582,06/30/2023 11:48:45,29.56,,,,,,
2583,06/30/2023 11:58:45,29.51,,,,,,
2584,06/30/2023 12:08:45,29.51,,,,,,
2585,06/30/2023 12:18:45,29.51,,,,,,
2586,06/30/2023 12:28:45,29.47,,,,,,
2587,06/30/2023 12:38:45,29.43,,,,,,
2588,06/30/2023 12:48:45,29.38,,,,,,
2589,06/30/2023 12:58:45,29.38,,,,,,
2590,06/30/2023 13:08:45,29.90,,,,,,
2591,06/30/2023 13:18:45,29.73,,,,,,
2592,06/30/2023 13:28:45,29.68,,,,,,
2593,06/30/2023 13:38:45,29.60,,,,,,
2594,06/30/2023 13:48:45,29.64,,,,,,
2595,06/30/2023 13:58:45,29.56,,,,,,
2596,06/30/2023 14:08:45,29.56,,,,,,
2597,06/30/2023 14:18:45,29.51,,,,,,
2598,06/30/2023 14:28:45,29.47,,,,,,
2599,06/30/2023 14:38:45,29.47,,,,,,
2600,06/30/2023 14:48:45,29.38,,,,,,
2601,06/30/2023 14:58:45,29.38,,,,,,
2602,06/30/2023 15:08:45,29.38,,,,,,
2603,06/30/2023 15:18:45,29.86,,,,,,
2604,06/30/2023 15:28:45,29.77,,,,,,
2605,06/30/2023 15:38:45,29.60,,,,,,
2606,06/30/2023 15:48:45,29.73,,,,,,
2607,06/30/2023 15:58:45,29.56,,,,,,
2608,06/30/2023 16:08:45,29.38,,,,,,
2609,06/30/2023 16:18:45,29.30,,,,,,
2610,06/30/2023 16:28:45,29.77,,,,,,
2611,06/30/2023 16:38:45,29.77,,,,,,
2612,06/30/2023 16:48:45,29.56,,,,,,
2613,06/30/2023 16:58:45,29.34,,,,,,
2614,06/30/2023 17:08:45,29.73,,,,,,
2615,06/30/2023 17:18:45,29.86,,,,,,
2616,06/30/2023 17:28:45,29.43,,,,,,
2617,06/30/2023 17:38:45,29.51,,,,,,
2618,06/30/2023 17:48:45,29.77,,,,,,
2619,06/30/2023 17:58:45,29.86,,,,,,
2620,06/30/2023 18:08:45,29.51,,,,,,
2621,06/30/2023 18:18:45,29.34,,,,,,
2622,06/30/2023 18:28:45,29.64,,,,,,
2623,06/30/2023 18:38:45,29.86,,,,,,
2624,06/30/2023 18:48:45,29.56,,,,,,
2625,06/30/2023 18:58:45,29.34,,,,,,
2626,06/30/2023 19:08:45,29.51,,,,,,
2627,06/30/2023 19:18:45,29.86,,,,,,
2628,06/30/2023 19:28:45,29.60,,,,,,
2629,06/30/2023 19:38:45,29.38,,,,,,
2630,06/30/2023 19:48:45,29.38,,,,,,
2631,06/30/2023 19:58:45,29.77,,,,,,
2632,06/30/2023 20:08:45,29.73,,,,,,
2633,06/30/2023 20:18:45,29.47,,,,,,
2634,06/30/2023 20:28:45,29.34,,,,,,
2635,06/30/2023 20:38:45,29.60,,,,,,
2636,06/30/2023 20:48:45,29.90,,,,,,
2637,06/30/2023 20:58:45,29.56,,,,,,
2638,06/30/2023 21:08:45,29.34,,,,,,
2639,06/30/2023 21:18:45,29.56,,,,,,
2640,06/30/2023 21:28:45,29.90,,,,,,
2641,06/30/2023 21:38:45,29.56,,,,,,
2642,06/30/2023 21:48:45,29.38,,,,,,
2643,06/30/2023 21:58:45,29.51,,,,,,
2644,06/30/2023 22:08:45,29.86,,,,,,
2645,06/30/2023 22:18:45,29.60,,,,,,
2646,06/30/2023 22:28:45,29.43,,,,,,
2647,06/30/2023 22:38:45,29.38,,,,,,
2648,06/30/2023 22:48:45,29.77,,,,,,
2649,06/30/2023 22:58:45,29.73,,,,,,
2650,06/30/2023 23:08:45,29.47,,,,,,
2651,06/30/2023 23:18:45,29.34,,,,,,
2652,06/30/2023 23:28:45,29.73,,,,,,
2653,06/30/2023 23:38:45,29.73,,,,,,
2654,06/30/2023 23:48:45,29.43,,,,,,
2655,06/30/2023 23:58:45,29.30,,,,,,
2656,07/01/2023 00:08:45,29.68,,,,,,
2657,07/01/2023 00:18:45,29.90,,,,,,
2658,07/01/2023 00:28:45,29.56,,,,,,
2659,07/01/2023 00:38:45,29.30,,,,,,
2660,07/01/2023 00:48:45,29.56,,,,,,
2661,07/01/2023 00:58:45,29.81,,,,,,
2662,07/01/2023 01:08:45,29.64,,,,,,
2663,07/01/2023 01:18:45,29.43,,,,,,
2664,07/01/2023 01:28:45,29.51,,,,,,
2665,07/01/2023 01:38:45,29.81,,,,,,
2666,07/01/2023 01:48:45,29.64,,,,,,
2667,07/01/2023 01:58:45,29.30,,,,,,
2668,07/01/2023 02:08:45,29.60,,,,,,
2669,07/01/2023 02:18:45,29.81,,,,,,
2670,07/01/2023 02:28:45,29.60,,,,,,
2671,07/01/2023 02:38:45,29.30,,,,,,
2672,07/01/2023 02:48:45,29.60,,,,,,
2673,07/01/2023 02:58:45,29.81,,,,,,
2674,07/01/2023 03:08:45,29.73,,,,,,
2675,07/01/2023 03:18:45,29.38,,,,,,
2676,07/01/2023 03:28:45,29.51,,,,,,
2677,07/01/2023 03:38:45,29.73,,,,,,
2678,07/01/2023 03:48:45,29.81,,,,,,
2679,07/01/2023 03:58:45,29.47,,,,,,
2680,07/01/2023 04:08:45,29.38,,,,,,
2681,07/01/2023 04:18:45,29.68,,,,,,
2682,07/01/2023 04:28:45,29.86,,,,,,
2683,07/01/2023 04:38:45,29.47,,,,,,
2684,07/01/2023 04:48:45,29.43,,,,,,
2685,07/01/2023 04:58:45,29.56,,,,,,
2686,07/01/2023 05:08:45,29.77,,,,,,
2687,07/01/2023 05:18:45,29.86,,,,,,
2688,07/01/2023 05:28:45,29.43,,,,,,
2689,07/01/2023 05:38:45,29.47,,,,,,
2690,07/01/2023 05:48:45,29.73,,,,,,
2691,07/01/2023 05:58:45,29.86,,,,,,
2692,07/01/2023 06:08:45,29.51,,,,,,
2693,07/01/2023 06:18:45,29.30,,,,,,
2694,07/01/2023 06:28:45,29.68,,,,,,
2695,07/01/2023 06:38:45,29.94,,,,,,
2696,07/01/2023 06:48:45,29.51,,,,,,
2697,07/01/2023 06:58:45,29.30,,,,,,
2698,07/01/2023 07:08:45,29.64,,,,,,
2699,07/01/2023 07:18:45,29.90,,,,,,
