#,Date-Time (French Polynesia Standard Time),Ch:1 - Hot_sump   (°C),Chan 1 Alarm Tripped,Chan 1 Alarm Cleared,Button Down,Button Up,Host Connected,End of File
2701,07/23/2023 14:36:32,29.73,,,,,,
2702,07/23/2023 14:46:32,29.73,,,,,,
2703,07/23/2023 14:56:32,29.77,,,,,,
2704,07/23/2023 15:06:32,29.86,,,,,,
2705,07/23/2023 15:16:32,29.94,,,,,,
2706,07/23/2023 15:26:32,29.98,,,,,,
2707,07/23/2023 15:36:32,29.98,,,,,,
2708,07/23/2023 15:46:32,29.51,,,,,,
2709,07/23/2023 15:56:32,29.64,,,,,,
2710,07/23/2023 16:06:32,29.77,,,,,,
2711,07/23/2023 16:16:32,29.86,,,,,,
2712,07/23/2023 16:26:32,29.90,,,,,,
2713,07/23/2023 16:36:32,29.86,,,,,,
2714,07/23/2023 16:46:32,29.86,,,,,,
2715,07/23/2023 16:56:32,29.81,,,,,,
2716,07/23/2023 17:06:32,29.86,,,,,,
2717,07/23/2023 17:16:32,29.81,,,,,,
2718,07/23/2023 17:26:32,29.73,,,,,,
2719,07/23/2023 17:36:32,29.77,,,,,,
2720,07/23/2023 17:46:32,29.77,,,,,,
2721,07/23/2023 17:56:32,29.77,,,,,,
2722,07/23/2023 18:06:32,29.77,,,,,,
2723,07/23/2023 18:16:32,29.77,,,,,,
2724,07/23/2023 18:26:32,29.77,,,,,,
2725,07/23/2023 18:36:32,29.73,,,,,,
2726,07/23/2023 18:46:32,29.73,,,,,,
2727,07/23/2023 18:56:32,29.68,,,,,,
2728,07/23/2023 19:06:32,29.68,,,,,,
2729,07/23/2023 19:16:32,29.64,,,,,,
2730,07/23/2023 19:26:32,29.68,,,,,,
2731,07/23/2023 19:36:32,29.64,,,,,,
2732,07/23/2023 19:46:32,29.68,,,,,,
2733,07/23/2023 19:56:32,29.64,,,,,,
2734,07/23/2023 20:06:32,29.68,,,,,,
2735,07/23/2023 20:16:32,29.68,,,,,,
2736,07/23/2023 20:26:32,29.68,,,,,,
2737,07/23/2023 20:36:32,29.68,,,,,,
2738,07/23/2023 20:46:32,29.68,,,,,,
2739,07/23/2023 20:56:32,29.68,,,,,,
2740,07/23/2023 21:06:32,29.68,,,,,,
2741,07/23/2023 21:16:32,29.73,,,,,,
2742,07/23/2023 21:26:32,29.73,,,,,,
2743,07/23/2023 21:36:32,29.77,,,,,,
2744,07/23/2023 21:46:32,29.73,,,,,,
2745,07/23/2023 21:56:32,29.77,,,,,,
2746,07/23/2023 22:06:32,29.77,,,,,,
2747,07/23/2023 22:16:32,29.68,,,,,,
2748,07/23/2023 22:26:32,29.73,,,,,,
2749,07/23/2023 22:36:32,29.73,,,,,,
2750,07/23/2023 22:46:32,29.68,,,,,,
2751,07/23/2023 22:56:32,29.68,,,,,,
2752,07/23/2023 23:06:32,29.73,,,,,,
2753,07/23/2023 23:16:32,29.73,,,,,,
2754,07/23/2023 23:26:32,29.64,,,,,,
2755,07/23/2023 23:36:32,29.64,,,,,,
2756,07/23/2023 23:46:32,29.60,,,,,,
2757,07/23/2023 23:56:32,29.47,,,,,,
2758,07/24/2023 00:06:32,29.51,,,,,,
2759,07/24/2023 00:16:32,29.51,,,,,,
2760,07/24/2023 00:26:32,29.56,,,,,,
2761,07/24/2023 00:36:32,29.56,,,,,,
2762,07/24/2023 00:46:32,29.56,,,,,,
2763,07/24/2023 00:56:32,29.60,,,,,,
2764,07/24/2023 01:06:32,29.60,,,,,,
2765,07/24/2023 01:16:32,29.64,,,,,,
2766,07/24/2023 01:26:32,29.51,,,,,,
2767,07/24/2023 01:36:32,29.60,,,,,,
2768,07/24/2023 01:46:32,29.60,,,,,,
2769,07/24/2023 01:56:32,29.60,,,,,,
2770,07/24/2023 02:06:32,29.60,,,,,,
2771,07/24/2023 02:16:32,29.56,,,,,,
2772,07/24/2023 02:26:32,29.51,,,,,,
2773,07/24/2023 02:36:32,29.51,,,,,,
2774,07/24/2023 02:46:32,29.56,,,,,,
2775,07/24/2023 02:56:32,29.56,,,,,,
2776,07/24/2023 03:06:32,29.47,,,,,,
2777,07/24/2023 03:16:32,29.56,,,,,,
2778,07/24/2023 03:26:32,29.56,,,,,,
2779,07/24/2023 03:36:32,29.60,,,,,,
2780,07/24/2023 03:46:32,29.60,,,,,,
2781,07/24/2023 03:56:32,29.56,,,,,,
2782,07/24/2023 04:06:32,29.51,,,,,,
2783,07/24/2023 04:16:32,29.56,,,,,,
2784,07/24/2023 04:26:32,29.56,,,,,,
2785,07/24/2023 04:36:32,29.56,,,,,,
2786,07/24/2023 04:46:32,29.56,,,,,,
2787,07/24/2023 04:56:32,29.51,,,,,,
2788,07/24/2023 05:06:32,29.47,,,,,,
2789,07/24/2023 05:16:32,29.51,,,,,,
2790,07/24/2023 05:26:32,29.51,,,,,,
2791,07/24/2023 05:36:32,29.51,,,,,,
2792,07/24/2023 05:46:32,29.51,,,,,,
2793,07/24/2023 05:56:32,29.60,,,,,,
2794,07/24/2023 06:06:32,29.56,,,,,,
2795,07/24/2023 06:16:32,29.56,,,,,,
2796,07/24/2023 06:26:32,29.51,,,,,,
2797,07/24/2023 06:36:32,29.51,,,,,,
2798,07/24/2023 06:46:32,29.51,,,,,,
2799,07/24/2023 06:56:32,29.51,,,,,,
2800,07/24/2023 07:06:32,29.51,,,,,,
2801,07/24/2023 07:16:32,29.47,,,,,,
2802,07/24/2023 07:26:32,29.51,,,,,,
2803,07/24/2023 07:36:32,29.51,,,,,,
2804,07/24/2023 07:46:32,29.56,,,,,,
2805,07/24/2023 07:56:32,29.56,,,,,,
2806,07/24/2023 08:06:32,29.64,,,,,,
2807,07/24/2023 08:16:32,29.60,,,,,,
2808,07/24/2023 08:26:32,29.64,,,,,,
2809,07/24/2023 08:36:32,29.64,,,,,,
2810,07/24/2023 08:46:32,29.73,,,,,,
2811,07/24/2023 08:56:32,29.64,,,,,,
2812,07/24/2023 09:06:32,29.60,,,,,,
2813,07/24/2023 09:16:32,29.73,,,,,,
2814,07/24/2023 09:26:32,29.81,,,,,,
2815,07/24/2023 09:36:32,29.94,,,,,,
2816,07/24/2023 09:46:32,29.94,,,,,,
2817,07/24/2023 09:56:32,29.56,,,,,,
2818,07/24/2023 10:06:32,29.60,,,,,,
2819,07/24/2023 10:16:32,29.73,,,,,,
2820,07/24/2023 10:26:32,29.86,,,,,,
2821,07/24/2023 10:36:32,29.90,,,,,,
2822,07/24/2023 10:46:32,29.86,,,,,,
2823,07/24/2023 10:56:32,29.94,,,,,,
2824,07/24/2023 11:06:32,30.03,,,,,,
2825,07/24/2023 11:16:32,29.56,,,,,,
2826,07/24/2023 11:26:32,29.68,,,,,,
2827,07/24/2023 11:36:32,29.94,,,,,,
2828,07/24/2023 11:46:32,29.64,,,,,,
2829,07/24/2023 11:56:32,29.64,,,,,,
2830,07/24/2023 12:06:32,29.86,,,,,,
2831,07/24/2023 12:16:32,29.94,,,,,,
2832,07/24/2023 12:26:32,29.64,,,,,,
2833,07/24/2023 12:36:32,29.60,,,,,,
2834,07/24/2023 12:46:32,29.86,,,,,,
2835,07/24/2023 12:56:32,29.98,,,,,,
2836,07/24/2023 13:06:32,29.64,,,,,,
2837,07/24/2023 13:16:32,29.64,,,,,,
2838,07/24/2023 13:26:32,29.81,,,,,,
2839,07/24/2023 13:36:32,29.98,,,,,,
2840,07/24/2023 13:46:32,29.64,,,,,,
2841,07/24/2023 13:56:32,29.64,,,,,,
2842,07/24/2023 14:06:32,29.81,,,,,,
2843,07/24/2023 14:16:32,29.98,,,,,,
2844,07/24/2023 14:26:32,29.64,,,,,,
2845,07/24/2023 14:36:32,29.68,,,,,,
2846,07/24/2023 14:46:32,29.77,,,,,,
2847,07/24/2023 14:56:32,29.90,,,,,,
2848,07/24/2023 15:06:32,29.64,,,,,,
2849,07/24/2023 15:16:32,29.51,,,,,,
2850,07/24/2023 15:26:32,29.73,,,,,,
2851,07/24/2023 15:36:32,29.77,,,,,,
2852,07/24/2023 15:46:32,29.86,,,,,,
2853,07/24/2023 15:56:32,30.03,,,,,,
2854,07/24/2023 16:06:32,29.56,,,,,,
2855,07/24/2023 16:16:32,29.56,,,,,,
2856,07/24/2023 16:26:32,29.77,,,,,,
2857,07/24/2023 16:36:32,29.90,,,,,,
2858,07/24/2023 16:46:32,29.94,,,,,,
2859,07/24/2023 16:56:32,29.73,,,,,,
2860,07/24/2023 17:06:32,29.47,,,,,,
2861,07/24/2023 17:16:32,29.56,,,,,,
2862,07/24/2023 17:26:32,29.68,,,,,,
2863,07/24/2023 17:36:32,29.73,,,,,,
2864,07/24/2023 17:46:32,29.77,,,,,,
2865,07/24/2023 17:56:32,29.86,,,,,,
2866,07/24/2023 18:06:32,29.90,,,,,,
2867,07/24/2023 18:16:32,29.73,,,,,,
2868,07/24/2023 18:26:32,29.43,,,,,,
2869,07/24/2023 18:36:32,29.60,,,,,,
2870,07/24/2023 18:46:32,29.73,,,,,,
2871,07/24/2023 18:56:32,29.86,,,,,,
2872,07/24/2023 19:06:32,29.77,,,,,,
2873,07/24/2023 19:16:32,29.47,,,,,,
2874,07/24/2023 19:26:32,29.68,,,,,,
2875,07/24/2023 19:36:32,29.77,,,,,,
2876,07/24/2023 19:46:32,29.77,,,,,,
2877,07/24/2023 19:56:32,29.38,,,,,,
2878,07/24/2023 20:06:32,29.60,,,,,,
2879,07/24/2023 20:16:32,29.73,,,,,,
2880,07/24/2023 20:26:32,29.86,,,,,,
2881,07/24/2023 20:36:32,29.47,,,,,,
2882,07/24/2023 20:46:32,29.51,,,,,,
2883,07/24/2023 20:56:32,29.68,,,,,,
2884,07/24/2023 21:06:32,29.86,,,,,,
2885,07/24/2023 21:16:32,29.64,,,,,,
2886,07/24/2023 21:26:32,29.47,,,,,,
2887,07/24/2023 21:36:32,29.64,,,,,,
2888,07/24/2023 21:46:32,29.77,,,,,,
2889,07/24/2023 21:56:32,29.90,,,,,,
2890,07/24/2023 22:06:32,29.51,,,,,,
2891,07/24/2023 22:16:32,29.51,,,,,,
2892,07/24/2023 22:26:32,29.68,,,,,,
2893,07/24/2023 22:36:32,29.77,,,,,,
2894,07/24/2023 22:46:32,29.73,,,,,,
2895,07/24/2023 22:56:32,29.38,,,,,,
2896,07/24/2023 23:06:32,29.60,,,,,,
2897,07/24/2023 23:16:32,29.73,,,,,,
2898,07/24/2023 23:26:32,29.86,,,,,,
2899,07/24/2023 23:36:32,29.56,,,,,,
2900,07/24/2023 23:46:32,29.47,,,,,,
2901,07/24/2023 23:56:32,29.64,,,,,,
2902,07/25/2023 00:06:32,29.77,,,,,,
2903,07/25/2023 00:16:32,29.86,,,,,,
2904,07/25/2023 00:26:32,29.47,,,,,,
2905,07/25/2023 00:36:32,29.56,,,,,,
2906,07/25/2023 00:46:32,29.73,,,,,,
2907,07/25/2023 00:56:32,29.77,,,,,,
2908,07/25/2023 01:06:32,29.90,,,,,,
2909,07/25/2023 01:16:32,29.34,,,,,,
2910,07/25/2023 01:26:32,29.51,,,,,,
2911,07/25/2023 01:36:32,29.68,,,,,,
2912,07/25/2023 01:46:32,29.77,,,,,,
2913,07/25/2023 01:56:32,29.86,,,,,,
2914,07/25/2023 02:06:32,29.73,,,,,,
2915,07/25/2023 02:16:32,29.43,,,,,,
2916,07/25/2023 02:26:32,29.60,,,,,,
2917,07/25/2023 02:36:32,29.64,,,,,,
2918,07/25/2023 02:46:32,29.77,,,,,,
2919,07/25/2023 02:56:32,29.86,,,,,,
2920,07/25/2023 03:06:32,29.68,,,,,,
2921,07/25/2023 03:16:32,29.43,,,,,,
2922,07/25/2023 03:26:32,29.60,,,,,,
2923,07/25/2023 03:36:32,29.73,,,,,,
2924,07/25/2023 03:46:32,29.86,,,,,,
2925,07/25/2023 03:56:32,29.90,,,,,,
2926,07/25/2023 04:06:32,29.38,,,,,,
2927,07/25/2023 04:16:32,29.60,,,,,,
2928,07/25/2023 04:26:32,29.73,,,,,,
2929,07/25/2023 04:36:32,29.86,,,,,,
2930,07/25/2023 04:46:32,29.68,,,,,,
2931,07/25/2023 04:56:32,29.47,,,,,,
2932,07/25/2023 05:06:32,29.60,,,,,,
2933,07/25/2023 05:16:32,29.77,,,,,,
2934,07/25/2023 05:26:32,29.77,,,,,,
2935,07/25/2023 05:36:32,29.64,,,,,,
2936,07/25/2023 05:46:32,29.47,,,,,,
2937,07/25/2023 05:56:32,29.60,,,,,,
2938,07/25/2023 06:06:32,29.77,,,,,,
2939,07/25/2023 06:16:32,29.86,,,,,,
2940,07/25/2023 06:26:32,29.38,,,,,,
2941,07/25/2023 06:36:32,29.60,,,,,,
2942,07/25/2023 06:46:32,29.73,,,,,,
2943,07/25/2023 06:56:32,29.86,,,,,,
2944,07/25/2023 07:06:32,29.51,,,,,,
2945,07/25/2023 07:16:32,29.51,,,,,,
2946,07/25/2023 07:26:32,29.68,,,,,,
2947,07/25/2023 07:36:32,29.86,,,,,,
2948,07/25/2023 07:46:32,29.64,,,,,,
2949,07/25/2023 07:56:32,29.51,,,,,,
2950,07/25/2023 08:06:32,29.73,,,,,,
2951,07/25/2023 08:16:32,29.90,,,,,,
2952,07/25/2023 08:26:32,29.38,,,,,,
2953,07/25/2023 08:36:32,29.64,,,,,,
2954,07/25/2023 08:46:32,29.86,,,,,,
2955,07/25/2023 08:50:18,,,,Logged,,,
2956,07/25/2023 08:50:19,,,,,Logged,,
2957,07/25/2023 08:50:20,,,,,,Logged,Logged
